,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
4581,4581,June,1745759,1741990,2019-06-01 18:06:00,6/1/2019 19:08,1:02:02,"321 4th St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",37705747,1617853
4582,4582,June,1745776,7275254,2019-06-01 18:07:00,6/1/2019 18:14,0:07:41,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35507698,1616567
4583,4583,June,1745779,9179191,2019-06-01 18:07:00,6/1/2019 18:20,0:13:23,"2625 Central Ave NW, Albuquerque, NM 87104, USA","901 Park Ave SW, Albuquerque, NM 87102, USA",37692683,1616731
4584,4584,June,1745788,3319705,2019-06-01 18:07:00,6/1/2019 18:15,0:07:31,"415 Central Ave NW, Albuquerque, NM 87102, USA","Albuquerque Convention Center, Albuquerque, NM 87102, USA",37705924,1616581
4585,4585,June,1745809,5107885,2019-06-01 18:08:00,6/1/2019 18:09,0:00:54,"2550 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",37698787,1616462
4586,4586,June,1745863,7080194,2019-06-01 18:11:00,6/1/2019 18:35,0:24:07,"2550 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",37698787,1617040
4587,4587,June,1745878,7542636,2019-06-01 18:12:00,6/1/2019 18:26,0:14:25,"722 Central Ave SW, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",37693538,1616843
4588,4588,June,1745892,4703772,2019-06-01 18:12:00,6/1/2019 18:17,0:04:46,"200 3rd St NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",29946205,1616655
4589,4589,June,1745897,4933354,2019-06-01 18:13:00,6/1/2019 18:26,0:13:28,"722 Central Ave SW, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",37557788,1616848
4590,4590,June,1745903,5454925,2019-06-01 18:13:00,6/1/2019 18:25,0:12:09,"722 Central Ave SW, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",37695804,1616821
4591,4591,June,1745905,2030857,2019-06-01 18:13:00,6/1/2019 18:25,0:12:09,"800 Park Ave SW, Albuquerque, NM 87102, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",37692846,1616818
4592,4592,June,1745930,9778062,2019-06-01 18:14:00,6/1/2019 18:18,0:04:07,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","102 10th St SW, Albuquerque, NM 87102, USA",35817797,1616689
4593,4593,June,1745952,1457949,2019-06-01 18:15:00,6/1/2019 18:20,0:05:01,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",37706168,1616727
4594,4594,June,1745976,3148955,2019-06-01 18:16:00,6/1/2019 18:42,0:26:12,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",37707186,1617225
4595,4595,June,1745991,6114612,2019-06-01 18:17:00,6/1/2019 18:44,0:27:35,"2550 Central Ave NE, Albuquerque, NM 87106, USA","3445 Kathryn Ave SE, Albuquerque, NM 87106, USA",36392457,1617274
4596,4596,June,1745993,3445446,2019-06-01 18:17:00,6/1/2019 18:38,0:21:28,"3200 Central Ave SE, Albuquerque, NM 87106, USA","3200 Central Ave SE, Albuquerque, NM 87106, USA",37708252,1617116
4597,4597,June,1746004,1449819,2019-06-01 18:17:00,6/1/2019 18:38,0:20:54,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA",37708266,1617113
4598,4598,June,1746021,7784931,2019-06-01 18:18:00,6/1/2019 18:19,0:01:05,"Central @ Columbia, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35570293,1616702
4599,4599,June,1746083,7997871,2019-06-01 18:21:00,6/1/2019 18:41,0:20:16,"901 Park Ave SW, Albuquerque, NM 87102, USA","415 Central Ave NW, Albuquerque, NM 87102, USA",37692683,1617191
4600,4600,June,1746107,9306067,2019-06-01 18:22:00,6/1/2019 18:23,0:00:53,"Robinson Park, 810 Copper Ave NW, Albuquerque, NM 87102, USA","810 Copper Ave NW, Albuquerque, NM 87102, USA",36413463,1616770
4601,4601,June,1746161,9790469,2019-06-01 18:24:00,6/1/2019 18:41,0:17:01,"717 Central Ave NW, Albuquerque, NM 87102, USA","415 Central Ave SW, Albuquerque, NM 87102, USA",37671962,1617181
4602,4602,June,1746164,2559530,2019-06-01 18:24:00,6/1/2019 19:05,0:40:31,"2713 Central Ave NW, Albuquerque, NM 87104, USA","2763 Central Ave NW, Albuquerque, NM 87104, USA",37169789,1617767
4603,4603,June,1746165,4912558,2019-06-01 18:24:00,6/1/2019 18:58,0:34:08,"903 Copper Ave NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35754700,1617617
4604,4604,June,1746194,8154106,2019-06-01 18:25:00,6/1/2019 18:36,0:10:31,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",37501278,1617061
4605,4605,June,1746202,6162164,2019-06-01 18:26:00,6/1/2019 18:40,0:14:06,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37709519,1617157
4606,4606,June,1746207,8105489,2019-06-01 18:26:00,6/1/2019 18:38,0:12:15,"320 Central Ave NW, Albuquerque, NM 87102, USA","515 13th St NW, Albuquerque, NM 87102, USA",37690971,1617104
4607,4607,June,1746209,2934101,2019-06-01 18:26:00,6/1/2019 18:38,0:12:37,"320 Central Ave NW, Albuquerque, NM 87102, USA","514 13th St NW, Albuquerque, NM 87102, USA",37691181,1617122
4608,4608,June,1746216,1103220,2019-06-01 18:26:00,6/1/2019 18:59,0:32:32,"903 Copper Ave NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",36059382,1617625
4609,4609,June,1746247,2672060,2019-06-01 18:27:00,6/1/2019 18:35,0:07:48,"518 Central Ave NW, Albuquerque, NM 87102, USA","111 7th St NW, Albuquerque, NM 87102, USA",37512512,1617025
4610,4610,June,1746264,4429653,2019-06-01 18:27:00,6/1/2019 18:44,0:16:51,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3441 Kathryn Ave SE, Albuquerque, NM 87106, USA",36391921,1617269
4611,4611,June,1746282,5382275,2019-06-01 18:28:00,6/1/2019 18:44,0:16:15,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3443 Kathryn Ave SE, Albuquerque, NM 87106, USA",35570293,1617266
4612,4612,June,1746298,6728631,2019-06-01 18:28:00,6/1/2019 18:56,0:27:35,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","2620 Carlisle Blvd NE, Albuquerque, NM 87110, USA",35932700,1617538
4613,4613,June,1746317,9895157,2019-06-01 18:29:00,6/1/2019 18:58,0:29:23,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37290528,1617614
4614,4614,June,1746338,1325397,2019-06-01 18:30:00,6/1/2019 18:59,0:29:07,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37710650,1617631
4615,4615,June,1746359,4013930,2019-06-01 18:31:00,6/1/2019 18:35,0:04:15,"102 10th St SW, Albuquerque, NM 87102, USA","900 Park Ave SW, Albuquerque, NM 87102, USA",37710401,1617038
4616,4616,June,1746361,6888423,2019-06-01 18:31:00,6/1/2019 19:13,0:41:59,"2nd @ Marquette, Albuquerque, NM 87102, USA","2nd @ Marquette, Albuquerque, NM 87102, USA",37702953,1617983
4617,4617,June,1746381,9778062,2019-06-01 18:32:00,6/1/2019 18:53,0:21:14,"901 Park Ave SW, Albuquerque, NM 87102, USA","1761 Bellamah Ave NW, Albuquerque, NM 87104, USA",37709932,1617479
4618,4618,June,1746397,9658720,2019-06-01 18:33:00,6/1/2019 18:46,0:13:33,"2550 Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",35947305,1617308
4619,4619,June,1746406,5358413,2019-06-01 18:33:00,6/1/2019 18:40,0:06:40,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37709738,1617156
4620,4620,June,1746442,3319705,2019-06-01 18:34:00,6/1/2019 19:14,0:39:17,"Albuquerque Convention Center, Albuquerque, NM 87102, USA","402 Central Ave NW, Albuquerque, NM 87102, USA",37705924,1618006
4621,4621,June,1746469,8730949,2019-06-01 18:36:00,6/1/2019 18:58,0:22:15,"415 Central Ave SW, Albuquerque, NM 87102, USA","410 Central Ave SW, Albuquerque, NM 87102, USA",37707431,1617604
4622,4622,June,1746477,5650401,2019-06-01 18:36:00,6/1/2019 18:58,0:21:50,"415 Central Ave NW, Albuquerque, NM 87102, USA","415 Central Ave SW, Albuquerque, NM 87102, USA",37707765,1617607
4623,4623,June,1746494,4013930,2019-06-01 18:37:00,6/1/2019 18:53,0:15:56,"824 Park Ave SW, Albuquerque, NM 87102, USA","1761 Bellamah Ave NW, Albuquerque, NM 87104, USA",37710401,1617465
4624,4624,June,1746507,2693271,2019-06-01 18:37:00,6/1/2019 19:01,0:23:29,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","400 Marquette Ave NW, Albuquerque, NM 87102, USA",37711584,1617676
4625,4625,June,1746516,9306067,2019-06-01 18:38:00,6/1/2019 18:46,0:08:12,"Robinson Park, 810 Copper Ave NW, Albuquerque, NM 87102, USA","810 Copper Ave NW, Albuquerque, NM 87102, USA",37710771,1617305
4626,4626,June,1746524,9555148,2019-06-01 18:38:00,6/1/2019 19:01,0:22:52,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","400 Marquette Ave NW, Albuquerque, NM 87102, USA",37711626,1617678
4627,4627,June,1746552,5207172,2019-06-01 18:39:00,6/1/2019 18:48,0:09:20,"401 2nd St NW, Albuquerque, NM 87102, USA","1 Central Ave NW, Albuquerque, NM 87102, USA",35582035,1617364
4628,4628,June,1746619,2795033,2019-06-01 18:41:00,6/1/2019 18:58,0:16:58,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",36420952,1617616
4629,4629,June,1746640,7730848,2019-06-01 18:42:00,6/1/2019 19:04,0:21:51,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1701 Bellamah Ave NW, Albuquerque, NM 87104, USA",36379590,1617755
4630,4630,June,1746676,9885684,2019-06-01 18:44:00,6/1/2019 19:09,0:25:25,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35674352,1617892
4631,4631,June,1746678,1579133,2019-06-01 18:44:00,6/1/2019 19:09,0:24:59,"3200 Central Ave SE, Albuquerque, NM 87106, USA","1307 Central Ave NE, Albuquerque, NM 87106, USA",37696339,1617886
4632,4632,June,1746699,8788188,2019-06-01 18:45:00,6/1/2019 19:14,0:28:34,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","2720 Central Ave SE, Albuquerque, NM 87106, USA",37000108,1618003
4633,4633,June,1746701,6356582,2019-06-01 18:45:00,6/1/2019 19:02,0:16:42,"120 10th St NW, Albuquerque, NM 87102, USA","Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA",37700522,1617706
4634,4634,June,1746715,2404851,2019-06-01 18:46:00,6/1/2019 19:13,0:27:22,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","2720 Central Ave SE, Albuquerque, NM 87106, USA",37711736,1617991
4635,4635,June,1746725,2224595,2019-06-01 18:46:00,6/1/2019 19:13,0:26:59,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","2720 Central Ave SE, Albuquerque, NM 87106, USA",37512569,1617990
4636,4636,June,1746732,7515889,2019-06-01 18:46:00,6/1/2019 19:02,0:15:26,"120 10th St NW, Albuquerque, NM 87102, USA","Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA",37682834,1617704
4637,4637,June,1746775,5701786,2019-06-01 18:48:00,6/1/2019 18:53,0:05:41,"2316 Central Ave SE, Albuquerque, NM 87106, USA","2901 Central Ave NE, Albuquerque, NM 87106, USA",36410430,1617488
4638,4638,June,1746782,2063673,2019-06-01 18:48:00,6/1/2019 19:28,0:40:28,"3704 Campus Blvd NE, Albuquerque, NM 87106, USA","5th @ Marquette, Albuquerque, NM 87102, USA",37153890,1618340
4639,4639,June,1746785,7555228,2019-06-01 18:48:00,6/1/2019 19:28,0:40:22,"3704 Campus Blvd NE, Albuquerque, NM 87106, USA","400 Marquette Ave NW, Albuquerque, NM 87102, USA",37249390,1618338
4640,4640,June,1746806,2823415,2019-06-01 18:49:00,6/1/2019 19:00,0:11:15,"311 Harvard Dr SE, Albuquerque, NM 87106, USA","224 Hermosa Dr SE, Albuquerque, NM 87108, USA",36456475,1617666
4641,4641,June,1746835,4662256,2019-06-01 18:50:00,6/1/2019 19:13,0:22:26,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","411 Marquette Ave NW, Albuquerque, NM 87102, USA",37712909,1617973
4642,4642,June,1746883,5358413,2019-06-01 18:52:00,6/1/2019 19:28,0:35:30,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37714825,1618329
4643,4643,June,1746899,2863061,2019-06-01 18:53:00,6/1/2019 19:13,0:19:19,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","400 Marquette Ave NW, Albuquerque, NM 87102, USA",37713261,1617972
4644,4644,June,1746915,3462247,2019-06-01 18:54:00,6/1/2019 19:26,0:32:19,"401 2nd St NW, Albuquerque, NM 87102, USA","219 Central Ave NW, Albuquerque, NM 87102, USA",37713253,1618285
4645,4645,June,1746924,8154106,2019-06-01 18:54:00,6/1/2019 19:07,0:12:38,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","214 Copper Ave NW, Albuquerque, NM 87102, USA",37714775,1617839
4646,4646,June,1746927,9306067,2019-06-01 18:54:00,6/1/2019 19:15,0:20:51,"Robinson Park, 810 Copper Ave NW, Albuquerque, NM 87102, USA","401 High St SE, Albuquerque, NM 87102, USA",36371951,1618047
4647,4647,June,1746949,5982015,2019-06-01 18:56:00,6/1/2019 19:15,0:19:44,"717 Central Ave NW, Albuquerque, NM 87102, USA","401 High St SE, Albuquerque, NM 87102, USA",35851819,1618046
4648,4648,June,1746970,4550171,2019-06-01 18:57:00,6/1/2019 19:14,0:17:20,"417 Gold Ave SW, Albuquerque, NM 87102, USA","123 4th St SW, Albuquerque, NM 87102, USA",37712896,1618012
4649,4649,June,1746971,3994604,2019-06-01 18:57:00,6/1/2019 19:11,0:14:54,"417 Gold Ave SW, Albuquerque, NM 87102, USA","412 Gold Ave SW, Albuquerque, NM 87102, USA",37712945,1617931
4650,4650,June,1746981,1594939,2019-06-01 18:57:00,6/1/2019 19:12,0:14:43,"412 Gold Ave SW, Albuquerque, NM 87102, USA","417 Gold Ave SW, Albuquerque, NM 87102, USA",37713621,1617935
4651,4651,June,1747008,8703340,2019-06-01 18:58:00,6/1/2019 19:05,0:06:50,"Bookstore, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",37699021,1617776
4652,4652,June,1747029,4256353,2019-06-01 18:59:00,6/1/2019 19:04,0:05:02,"2550 Central Ave NE, Albuquerque, NM 87106, USA","113 Carlisle Blvd SE, Albuquerque, NM 87106, USA",37450557,1617751
4653,4653,June,1747035,7784931,2019-06-01 18:59:00,6/1/2019 19:04,0:04:43,"2550 Central Ave NE, Albuquerque, NM 87106, USA","113 Carlisle Blvd SE, Albuquerque, NM 87106, USA",35781126,1617745
4654,4654,June,1747041,9505672,2019-06-01 18:59:00,6/1/2019 19:06,0:06:53,"2713 Central Ave NW, Albuquerque, NM 87104, USA","4201 Central Ave NW, Albuquerque, NM 87105, USA",35513516,1617805
4655,4655,June,1747049,4049935,2019-06-01 19:00:00,6/1/2019 19:06,0:06:28,"Central @ Tingley, Albuquerque, NM 87104, USA","4201 Central Ave NW, Albuquerque, NM 87105, USA",35513504,1617814
4656,4656,June,1747084,3170943,2019-06-01 19:01:00,6/1/2019 19:52,0:50:49,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37716290,1618847
4657,4657,June,1747091,2672060,2019-06-01 19:01:00,6/1/2019 19:16,0:15:07,"115 7th St NW, Albuquerque, NM 87102, USA","908 Park Ave SW, Albuquerque, NM 87102, USA",35687997,1618065
4658,4658,June,1747159,9259492,2019-06-01 19:04:00,6/1/2019 19:07,0:03:10,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","417 2nd St SW, Albuquerque, NM 87102, USA",37682834,1617845
4659,4659,June,1747161,8192169,2019-06-01 19:04:00,6/1/2019 19:07,0:03:06,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","417 2nd St SW, Albuquerque, NM 87102, USA",37700522,1617847
4660,4660,June,1747178,4512613,2019-06-01 19:05:00,6/1/2019 19:07,0:02:17,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37716145,1617849
4661,4661,June,1747203,4912558,2019-06-01 19:06:00,6/1/2019 20:01,0:54:39,"401 2nd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",37717192,1619044
4662,4662,June,1747214,8358559,2019-06-01 19:06:00,6/1/2019 19:16,0:09:29,"519 Central Ave SW, Albuquerque, NM 87102, USA","906 Park Ave SW, Albuquerque, NM 87102, USA",35688160,1618054
4663,4663,June,1747216,2643593,2019-06-01 19:06:00,6/1/2019 19:30,0:23:33,"2324 Central Ave SE, Albuquerque, NM 87106, USA","3503c Central Ave NE, Albuquerque, NM 87106, USA",37717401,1618380
4664,4664,June,1747237,6162164,2019-06-01 19:07:00,6/1/2019 19:58,0:51:04,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1800 Old Town Rd NW, Albuquerque, NM 87104, USA",37717445,1618985
4665,4665,June,1747247,4342174,2019-06-01 19:08:00,6/1/2019 19:08,0:00:14,"1216 Lomas Blvd NW, Albuquerque, NM 87102, USA","1216 Lomas Blvd NW, Albuquerque, NM 87102, USA",33238083,1617861
4666,4666,June,1747266,4675240,2019-06-01 19:08:00,6/1/2019 19:13,0:04:31,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3503B Central Ave NE, Albuquerque, NM 87106, USA",36130925,1617985
4667,4667,June,1747272,1741990,2019-06-01 19:09:00,6/1/2019 19:09,0:00:13,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",37705747,1617881
4668,4668,June,1747273,8043629,2019-06-01 19:09:00,6/1/2019 20:01,0:52:20,"401 3rd St NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",37717692,1619050
4669,4669,June,1747275,5854798,2019-06-01 19:09:00,6/1/2019 19:13,0:04:21,"2901 Central Ave NE, Albuquerque, NM 87106, USA","3503 Central Ave NE, Albuquerque, NM 87106, USA",36128491,1617988
4670,4670,June,1747280,3213847,2019-06-01 19:09:00,6/1/2019 19:30,0:21:06,"2400 Central Ave SE, Albuquerque, NM 87106, USA","20 Amherst Dr SE, Albuquerque, NM 87106, USA",37717601,1618379
4671,4671,June,1747287,2795033,2019-06-01 19:09:00,6/1/2019 19:49,0:39:58,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37716145,1618768
4672,4672,June,1747303,6931568,2019-06-01 19:10:00,6/1/2019 19:22,0:12:17,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",37696339,1618200
4673,4673,June,1747348,2619320,2019-06-01 19:12:00,6/1/2019 19:27,0:15:04,"401 2nd St NW, Albuquerque, NM 87102, USA","219 Central Ave NW, Albuquerque, NM 87102, USA",37695007,1618299
4674,4674,June,1747354,7362289,2019-06-01 19:12:00,6/1/2019 19:26,0:13:50,"401 2nd St NW, Albuquerque, NM 87102, USA","219 Central Ave NW, Albuquerque, NM 87102, USA",36729674,1618281
4675,4675,June,1747382,9895157,2019-06-01 19:13:00,6/1/2019 20:09,0:55:27,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37718014,1619258
4676,4676,June,1747423,8788188,2019-06-01 19:15:00,6/1/2019 19:19,0:03:27,"2706 Central Ave SE, Albuquerque, NM 87106, USA","105 Stanford Dr SE, Albuquerque, NM 87106, USA",37000108,1618114
4677,4677,June,1747438,2404851,2019-06-01 19:16:00,6/1/2019 19:22,0:06:19,"2720 Central Ave SE, Albuquerque, NM 87106, USA","2510 Central Ave SE, Albuquerque, NM 87106, USA",37711736,1618201
4678,4678,June,1747442,7730848,2019-06-01 19:16:00,6/1/2019 19:22,0:05:42,"1701 Bellamah Ave NW, Albuquerque, NM 87104, USA","1804 Lomas Blvd NW, Albuquerque, NM 87104, USA",36380278,1618189
4679,4679,June,1747461,2224595,2019-06-01 19:17:00,6/1/2019 19:21,0:04:46,"108 Princeton Dr SE, Albuquerque, NM 87106, USA","105 Stanford Dr SE, Albuquerque, NM 87106, USA",37512569,1618179
4680,4680,June,1747497,4675240,2019-06-01 19:18:00,6/1/2019 19:34,0:15:43,"20 Amherst Dr SE, Albuquerque, NM 87106, USA","2500 Central Ave SE, Albuquerque, NM 87106, USA",36130925,1618472
4681,4681,June,1747511,5854798,2019-06-01 19:19:00,6/1/2019 19:36,0:17:10,"3503B Central Ave NE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36128491,1618501
4682,4682,June,1747622,8477611,2019-06-01 19:22:00,6/1/2019 19:50,0:27:52,"401 2nd St NW, Albuquerque, NM 87102, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37720102,1618795
4683,4683,June,1747719,6696108,2019-06-01 19:26:00,6/1/2019 19:33,0:06:27,"Rio Grande @ Mountain, Albuquerque, NM 87104, USA","Rio Grande @ Mountain, Albuquerque, NM 87104, USA",37721334,1618450
4684,4684,June,1747835,6421094,2019-06-01 19:31:00,6/1/2019 19:55,0:23:59,"410 Central Ave SW, Albuquerque, NM 87102, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",37671962,1618896
4685,4685,June,1747837,2129292,2019-06-01 19:31:00,6/1/2019 19:55,0:23:55,"414 Central Ave NW, Albuquerque, NM 87102, USA","301 Central Ave NE, Albuquerque, NM 87102, USA",37692683,1618899
4686,4686,June,1747846,8796425,2019-06-01 19:31:00,6/1/2019 19:55,0:24:01,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",37713878,1618909
4687,4687,June,1747865,9690546,2019-06-01 19:32:00,6/1/2019 20:49,1:17:12,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","215 Central Ave NW, Albuquerque, NM 87102, USA",37702465,1620149
4688,4688,June,1747873,9144866,2019-06-01 19:32:00,6/1/2019 20:49,1:16:48,"2500 Central Ave SE, Albuquerque, NM 87106, USA","215 Central Ave NW, Albuquerque, NM 87102, USA",37722481,1620148
4689,4689,June,1747878,7776507,2019-06-01 19:33:00,6/1/2019 19:40,0:07:37,"2713 Central Ave NW, Albuquerque, NM 87104, USA","2713 Central Ave NW, Albuquerque, NM 87104, USA",37532619,1618599
4690,4690,June,1747906,6243714,2019-06-01 19:34:00,6/1/2019 19:36,0:01:24,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36130925,1618500
4691,4691,June,1747923,7784931,2019-06-01 19:35:00,6/1/2019 19:51,0:16:14,"113 Carlisle Blvd SE, Albuquerque, NM 87106, USA","106 Girard Blvd SE, Albuquerque, NM 87106, USA",35586038,1618818
4692,4692,June,1747932,4256353,2019-06-01 19:35:00,6/1/2019 19:51,0:16:16,"113 Carlisle Blvd SE, Albuquerque, NM 87106, USA","106 Girard Blvd SE, Albuquerque, NM 87106, USA",36147844,1618830
4693,4693,June,1748023,1103220,2019-06-01 19:39:00,6/1/2019 20:50,1:11:18,"401 3rd St NW, Albuquerque, NM 87102, USA","321 4th St NW, Albuquerque, NM 87102, USA",37723533,1620171
4694,4694,June,1748090,9778062,2019-06-01 19:41:00,6/1/2019 19:53,0:11:34,"1761 Bellamah Ave NW, Albuquerque, NM 87104, USA","2109 Charlevoix St NW, Albuquerque, NM 87104, USA",37709932,1618865
4695,4695,June,1748099,4013930,2019-06-01 19:42:00,6/1/2019 19:55,0:13:40,"1771 Bellamah Ave NW, Albuquerque, NM 87104, USA","419 San Felipe St NW, Albuquerque, NM 87104, USA",37710401,1618914
4696,4696,June,1748145,9112787,2019-06-01 19:43:00,6/1/2019 20:02,0:18:20,"2550 Central Ave NE, Albuquerque, NM 87106, USA","1601 Avenida Cesar Chavez SE, Albuquerque, NM 87106, USA",37724102,1619069
4697,4697,June,1748165,9658720,2019-06-01 19:44:00,6/1/2019 20:02,0:17:18,"2550 Central Ave NE, Albuquerque, NM 87106, USA","1601 Avenida Cesar Chavez SE, Albuquerque, NM 87106, USA",37724277,1619066
4698,4698,June,1748190,6443170,2019-06-01 19:46:00,6/1/2019 20:15,0:29:24,"Lomas @ 1st, Albuquerque, NM 87102, USA",,36730616,1619381
4699,4699,June,1748194,5647067,2019-06-01 19:46:00,6/1/2019 20:16,0:30:09,"Lomas @ 1st, Albuquerque, NM 87102, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",36719631,1619404
4700,4700,June,1748200,4858160,2019-06-01 19:46:00,6/1/2019 20:16,0:29:48,"Lomas @ 1st, Albuquerque, NM 87102, USA","2550 Central Ave NE, Albuquerque, NM 87106, USA",37216487,1619411
4701,4701,June,1748204,2593604,2019-06-01 19:47:00,6/1/2019 21:55,2:08:43,"518 Central Ave NW, Albuquerque, NM 87102, USA","408 Central Ave SW, Albuquerque, NM 87102, USA",37709400,1621859
4702,4702,June,1748221,9355639,2019-06-01 19:47:00,6/1/2019 21:30,1:42:29,"518 Central Ave NW, Albuquerque, NM 87102, USA","413 Central Ave SW, Albuquerque, NM 87102, USA",36686641,1621153
4703,4703,June,1748222,1876621,2019-06-01 19:47:00,6/1/2019 20:19,0:32:18,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",36673629,1619483
4704,4704,June,1748252,8637581,2019-06-01 19:48:00,6/1/2019 21:28,1:39:44,"423 Central Ave NW, Albuquerque, NM 87102, USA","413 Central Ave NW, Albuquerque, NM 87102, USA",37702464,1621099
4705,4705,June,1748286,5913401,2019-06-01 19:50:00,6/1/2019 20:28,0:38:06,"2820 Central Ave SE, Albuquerque, NM 87106, USA","1804 Las Lomas Rd NE, Albuquerque, NM 87106, USA",35793611,1619675
4706,4706,June,1748292,3526582,2019-06-01 19:50:00,6/1/2019 20:28,0:37:48,"2820 Central Ave SE, Albuquerque, NM 87106, USA","1804 Las Lomas Rd NE, Albuquerque, NM 87106, USA",35793709,1619672
